system:index,GEOID,NAME,max,mean,stdDev,u_ppltE,u_ppltM,u_r_km2,.geo
0000000000000000000c,27118,"Elmira, NY Urbanized Area (2010)",0.657360851764679,0.505629364081186,0.07513679379801992,65522.0,768.0,99.21062299296742,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f,51445,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area (2010)",0.7406738996505737,0.2914043033080697,0.11843341307751318,1.2555756E7,4096.0,4556.515150130017,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056,50392,"Little Rock, AR Urbanized Area (2010)",0.7843652367591858,0.5443179520313525,0.11607112633577127,448051.0,2177.0,678.7046304759148,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044,78904,"San Francisco--Oakland, CA Urbanized Area (2010)",0.9366999864578247,0.3930722178753109,0.1826099701326151,3534282.0,2305.0,1374.8418397065025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001a,11350,"Buffalo, NY Urbanized Area (2010)",0.6599565148353577,0.4538469529133163,0.0975195251725346,931687.0,1601.0,998.6073896027817,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e,64945,"Ogden--Layton, UT Urbanized Area (2010)",0.6623913049697876,0.34600366020811335,0.09086781199080424,603931.0,1282.0,565.2032861167916,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000018,72505,"Providence, RI--MA Urbanized Area (2010)",0.8054826259613037,0.574172455121024,0.1180241300292046,1200262.0,2053.0,1496.2700830674614,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000032,18964,"Columbia, SC Urbanized Area (2010)",0.8104608654975891,0.5705435406229376,0.10565138217181948,595696.0,2569.0,999.5490094205387,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000033,90892,"Virginia Beach, VA Urbanized Area (2010)",0.8386260867118835,0.5178802845538858,0.1471504410148173,1470179.0,1989.0,1434.4954577419824,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008e,16264,"Chicago, IL--IN Urbanized Area (2010)",0.6947391033172607,0.41938259093017854,0.10885747016467533,8645134.0,3852.0,6429.722982864667,"{""type"":""MultiPoint"",""coordinates"":[]}"
