system:index,ar_hl_2,city,cty_stt,globl_d,hlc_grd,holc_id,id,max,mean,state,stdDev,.geo
0000000000000000000b,1.925629519871755,Birmingham,"Birmingham, AL",12,B,B2,AL_Birmingham_B2_B_12,0.7315826416015625,0.6234900298908429,AL,0.10529099120296093,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c,0.490105783412065,Birmingham,"Birmingham, AL",13,B,B3,AL_Birmingham_B3_B_13,0.6768130660057068,0.6120486690382547,AL,0.038901743590061454,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d,0.50045085127238,Birmingham,"Birmingham, AL",14,B,B4,AL_Birmingham_B4_B_14,0.6658782362937927,0.6270136787322521,AL,0.028958002814251836,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e,1.363377814473916,Birmingham,"Birmingham, AL",15,B,B5,AL_Birmingham_B5_B_15,0.6872434616088867,0.5327944926861702,AL,0.10931567647058711,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f,1.095644755057238,Birmingham,"Birmingham, AL",16,B,B6,AL_Birmingham_B6_B_16,0.6892217397689819,0.5714589846116405,AL,0.046306440421123404,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010,0.224122881235577,Birmingham,"Birmingham, AL",17,B,B7,AL_Birmingham_B7_B_17,0.5547478199005127,0.5182706798554767,AL,0.05445564179564141,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011,0.415337320405576,Birmingham,"Birmingham, AL",18,B,B8,AL_Birmingham_B8_B_18,0.5600739121437073,0.5466505929024809,AL,0.009817546425431391,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012,0.179010022861801,Birmingham,"Birmingham, AL",19,B,B9,AL_Birmingham_B9_B_19,0.6532217264175415,0.6270611483041327,AL,0.03997060256313339,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013,0.165261859684944,Birmingham,"Birmingham, AL",20,C,C1,AL_Birmingham_C1_C_20,0.49728259444236755,0.45360455874754274,AL,0.061256271998980164,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014,0.112705763170607,Birmingham,"Birmingham, AL",21,C,C1,AL_Birmingham_C1_C_21,0.6396217346191406,0.5653564691761115,AL,0.04522209494097007,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015,0.946118600735813,Birmingham,"Birmingham, AL",22,C,C1,AL_Birmingham_C1_C_22,0.6062521934509277,0.5169461214447558,AL,0.07043285186803819,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016,0.925446880235294,Birmingham,"Birmingham, AL",23,C,C10,AL_Birmingham_C10_C_23,0.664921760559082,0.5380439411141344,AL,0.13235109308056864,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000017,2.354833859120177,Birmingham,"Birmingham, AL",24,C,C11,AL_Birmingham_C11_C_24,0.6453565359115601,0.4593628471267364,AL,0.11077769489814523,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000018,1.671045301708195,Birmingham,"Birmingham, AL",25,C,C12,AL_Birmingham_C12_C_25,0.6658782362937927,0.6009208347110988,AL,0.06866816542355324,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000019,0.408049087643599,Birmingham,"Birmingham, AL",26,C,C13,AL_Birmingham_C13_C_26,0.5944521427154541,0.4416286914694204,AL,0.07266533174284615,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001a,2.19650353183512,Birmingham,"Birmingham, AL",27,C,C14,AL_Birmingham_C14_C_27,0.6156738996505737,0.49198939185787255,AL,0.08770423476996148,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001b,3.119015131331129,Birmingham,"Birmingham, AL",28,C,C15,AL_Birmingham_C15_C_28,0.6738391518592834,0.526618200193365,AL,0.06202042429800465,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001c,0.501174874889575,Birmingham,"Birmingham, AL",29,C,C16,AL_Birmingham_C16_C_29,0.5421391129493713,0.47819271657297957,AL,0.06136067825767625,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d,0.999507880413443,Birmingham,"Birmingham, AL",30,C,C16,AL_Birmingham_C16_C_30,0.5356043577194214,0.49319943457290516,AL,0.06790924718949545,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e,1.09782306438759,Birmingham,"Birmingham, AL",31,C,C17,AL_Birmingham_C17_C_31,0.601291298866272,0.46839241833048695,AL,0.08659214496245554,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001f,0.66468445952189,Birmingham,"Birmingham, AL",32,C,C18,AL_Birmingham_C18_C_32,0.6111956238746643,0.5103882754270199,AL,0.10020210453584252,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020,0.713796581076045,Birmingham,"Birmingham, AL",33,C,C19,AL_Birmingham_C19_C_33,0.6268565058708191,0.5669128244403024,AL,0.023239692876489495,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000021,2.180292228204464,Birmingham,"Birmingham, AL",34,C,C2,AL_Birmingham_C2_C_34,0.6049391031265259,0.4921180221323352,AL,0.06207077326168013,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000022,2.711930274918914,Birmingham,"Birmingham, AL",35,C,C20,AL_Birmingham_C20_C_35,0.7315826416015625,0.59507384669977,AL,0.05889156989003141,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000023,7.046486906154649,Birmingham,"Birmingham, AL",36,C,C3,AL_Birmingham_C3_C_36,0.7350174188613892,0.5883831996113993,AL,0.08093887763647593,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000024,0.342293212534346,Birmingham,"Birmingham, AL",37,C,C4,AL_Birmingham_C4_C_37,0.6156738996505737,0.5411095341486056,AL,0.04169050116991784,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000025,0.729533225378402,Birmingham,"Birmingham, AL",38,C,C5,AL_Birmingham_C5_C_38,0.5897956490516663,0.5447562178979304,AL,0.05182866071359717,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000026,1.052056349629942,Birmingham,"Birmingham, AL",39,C,C6,AL_Birmingham_C6_C_39,0.6719695925712585,0.5691248364458682,AL,0.08918346505330647,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000027,1.774933787689924,Birmingham,"Birmingham, AL",40,C,C7,AL_Birmingham_C7_C_40,0.6348217129707336,0.5312326526116163,AL,0.07922838039776255,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000028,0.807507518181533,Birmingham,"Birmingham, AL",41,C,C8,AL_Birmingham_C8_C_41,0.6640782356262207,0.5597717084372364,AL,0.05876226371301992,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029,1.053138127088334,Birmingham,"Birmingham, AL",42,C,C9,AL_Birmingham_C9_C_42,0.5529956221580505,0.39588601286516756,AL,0.09632878359070926,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002a,9.268528550850421,Birmingham,"Birmingham, AL",43,D,D1,AL_Birmingham_D1_D_43,0.6782956719398499,0.45065824267858773,AL,0.11712815990913138,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b,1.745855674096026,Birmingham,"Birmingham, AL",44,D,D10,AL_Birmingham_D10_D_44,0.7410217523574829,0.5123042463594787,AL,0.12348203710533337,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c,0.472403581816651,Birmingham,"Birmingham, AL",45,D,D11,AL_Birmingham_D11_D_45,0.6892217397689819,0.5314202199932212,AL,0.11832972587023796,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002d,0.835905337923391,Birmingham,"Birmingham, AL",46,D,D12,AL_Birmingham_D12_D_46,0.6928391456604004,0.6382086820190074,AL,0.04751944846238601,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002e,2.841109001919027,Birmingham,"Birmingham, AL",47,D,D13,AL_Birmingham_D13_D_47,0.7434173822402954,0.6769575196657954,AL,0.03386735479541907,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002f,4.29989202789488,Birmingham,"Birmingham, AL",48,D,D14,AL_Birmingham_D14_D_48,0.7301043272018433,0.6309368305224042,AL,0.08523739185181557,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000030,2.014325770223379,Birmingham,"Birmingham, AL",49,D,D15,AL_Birmingham_D15_D_49,0.7470260858535767,0.6429720270078818,AL,0.11343446229790927,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000031,0.185442281004131,Birmingham,"Birmingham, AL",50,D,D16,AL_Birmingham_D16_D_50,0.7067825794219971,0.6681263659535954,AL,0.025600205263698828,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000032,0.138118006975956,Birmingham,"Birmingham, AL",51,D,D16,AL_Birmingham_D16_D_51,0.6429564952850342,0.5087617159865442,AL,0.07289098019639952,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000033,0.815830431976095,Birmingham,"Birmingham, AL",52,D,D16,AL_Birmingham_D16_D_52,0.6641956567764282,0.596387790114272,AL,0.07600593108971371,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034,0.230515249463938,Birmingham,"Birmingham, AL",53,D,D16,AL_Birmingham_D16_D_53,0.7287608981132507,0.6600491740387869,AL,0.06394373894082053,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000035,6.483762884395443,Birmingham,"Birmingham, AL",54,D,D17,AL_Birmingham_D17_D_54,0.7749391198158264,0.6396616854874738,AL,0.10204169052785454,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000036,1.407413874481454,Birmingham,"Birmingham, AL",55,D,D18,AL_Birmingham_D18_D_55,0.675034761428833,0.6064191830001829,AL,0.07486219456225213,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000037,0.662047860591888,Birmingham,"Birmingham, AL",56,D,D19,AL_Birmingham_D19_D_56,0.73697829246521,0.6923493403819179,AL,0.032386834597060626,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038,1.973379418184936,Birmingham,"Birmingham, AL",57,D,D19,AL_Birmingham_D19_D_57,0.7615782618522644,0.6702139970007513,AL,0.07156215505856195,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039,8.774614730991491,Birmingham,"Birmingham, AL",58,D,D2,AL_Birmingham_D2_D_58,0.7254565358161926,0.5396533263270923,AL,0.09324380228496834,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003a,2.176825279823303,Birmingham,"Birmingham, AL",59,D,D20,AL_Birmingham_D20_D_59,0.74253910779953,0.6632950769046312,AL,0.052500575032062034,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b,3.066971900007248,Birmingham,"Birmingham, AL",60,D,D20,AL_Birmingham_D20_D_60,0.7806000113487244,0.7186422997008548,AL,0.03457153581316393,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c,0.51945676471737,Birmingham,"Birmingham, AL",61,D,D21,AL_Birmingham_D21_D_61,0.6178217530250549,0.5947885368831265,AL,0.019949890089821804,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003d,9.39205959152016,Birmingham,"Birmingham, AL",62,D,D3,AL_Birmingham_D3_D_62,0.7403304576873779,0.5157569757098452,AL,0.09895716975131293,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003e,5.316631055913772,Birmingham,"Birmingham, AL",63,D,D3,AL_Birmingham_D3_D_63,0.7783347964286804,0.5173965945507832,AL,0.09270408890065933,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003f,11.71471601709097,Birmingham,"Birmingham, AL",64,D,D4,AL_Birmingham_D4_D_64,0.6865304112434387,0.42910395624888326,AL,0.14382015235234177,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040,0.819353537561733,Birmingham,"Birmingham, AL",65,D,D5,AL_Birmingham_D5_D_65,0.4035652279853821,0.2716887718618331,AL,0.06686330241200973,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000041,0.254005873401195,Birmingham,"Birmingham, AL",66,D,D5,AL_Birmingham_D5_D_66,0.4156869649887085,0.32078574120326514,AL,0.056209537232788244,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000042,15.527085175965501,Birmingham,"Birmingham, AL",67,D,D6,AL_Birmingham_D6_D_67,0.7162086963653564,0.5405803743338636,AL,0.07481015155434337,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043,6.086843755994033,Birmingham,"Birmingham, AL",68,D,D7,AL_Birmingham_D7_D_68,0.5873695611953735,0.39389225304707837,AL,0.10960059054977227,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044,1.508098989222229,Birmingham,"Birmingham, AL",69,D,D8,AL_Birmingham_D8_D_69,0.6756564974784851,0.5062657445648915,AL,0.10722157233564007,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045,2.218945130278219,Birmingham,"Birmingham, AL",70,D,D9,AL_Birmingham_D9_D_70,0.588473916053772,0.47678784581455314,AL,0.0774085576555534,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046,0.016614668740334,Mobile,"Mobile, AL",71,A,A1,AL_Mobile_A1_A_71,0.7001347541809082,0.7001347541809082,AL,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047,0.032993374589252,Mobile,"Mobile, AL",72,A,A2,AL_Mobile_A2_A_72,0.6843826174736023,0.6583790783009499,AL,0.027750395671927417,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000048,0.052623834116325,Mobile,"Mobile, AL",73,A,A3,AL_Mobile_A3_A_73,0.6151608824729919,0.5459966920776131,AL,0.055605430182723584,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000049,0.012941412397713,Mobile,"Mobile, AL",74,A,A4,AL_Mobile_A4_A_74,0.5978087186813354,0.5755422916568694,AL,0.03574347496032715,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004a,0.045160154286436,Mobile,"Mobile, AL",75,A,A5,AL_Mobile_A5_A_75,0.6475478410720825,0.6055897028572792,AL,0.0376660888839522,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004b,0.031093669025008,Mobile,"Mobile, AL",76,A,A6,AL_Mobile_A6_A_76,0.6316304206848145,0.5920374796197222,AL,0.03074955006496504,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c,0.220591749351694,Mobile,"Mobile, AL",77,B,B1,AL_Mobile_B1_B_77,0.7135912775993347,0.6682710468598613,AL,0.04584552099441908,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004d,0.086791790971166,Mobile,"Mobile, AL",78,B,B2,AL_Mobile_B2_B_78,0.6245217323303223,0.6060593777796337,AL,0.024343077267441185,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004e,0.195741369403424,Mobile,"Mobile, AL",79,B,B3,AL_Mobile_B3_B_79,0.63623046875,0.5787046555647382,AL,0.043768651399576336,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004f,0.258837541733771,Mobile,"Mobile, AL",80,B,B4,AL_Mobile_B4_B_80,0.6593130230903625,0.6046320568359675,AL,0.036780572567391125,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000050,0.07825982945273,Mobile,"Mobile, AL",81,B,B5,AL_Mobile_B5_B_81,0.6809130311012268,0.6124254476349309,AL,0.039466997620457855,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000051,0.097631736707417,Mobile,"Mobile, AL",82,B,B6,AL_Mobile_B6_B_82,0.6354782581329346,0.6121763381822954,AL,0.024183819131511998,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000052,0.011871687710404,Mobile,"Mobile, AL",83,B,B6,AL_Mobile_B6_B_83,0.5637521743774414,0.525778251179194,AL,0.0425373731899944,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000053,0.056309577633386,Mobile,"Mobile, AL",84,B,B7,AL_Mobile_B7_B_84,0.5800086855888367,0.5572077986899389,AL,0.02249459811668553,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000054,0.110894163448139,Mobile,"Mobile, AL",85,B,B8,AL_Mobile_B8_B_85,0.6855347752571106,0.6545032838182727,AL,0.03431405048418327,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000055,0.654771924248159,Mobile,"Mobile, AL",86,C,C1,AL_Mobile_C1_C_86,0.639265239238739,0.5766187256058821,AL,0.07093040889880704,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056,1.172611336149938,Mobile,"Mobile, AL",87,C,C2,AL_Mobile_C2_C_87,0.6809130311012268,0.5442315129576133,AL,0.0800254672066308,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000057,2.232483116100751,Mobile,"Mobile, AL",88,C,C3,AL_Mobile_C3_C_88,0.6450956463813782,0.554293435933971,AL,0.0637434692447131,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000058,0.684904186252685,Mobile,"Mobile, AL",89,C,C4,AL_Mobile_C4_C_89,0.7001347541809082,0.6332338757314444,AL,0.03737198947511315,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000059,0.390401546430867,Mobile,"Mobile, AL",90,C,C5,AL_Mobile_C5_C_90,0.7135912775993347,0.611441376346067,AL,0.06987924314806217,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005a,1.181677923981748,Mobile,"Mobile, AL",91,C,C6,AL_Mobile_C6_C_91,0.6855347752571106,0.5645369035864658,AL,0.07277784748168609,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005b,0.105489661364235,Mobile,"Mobile, AL",92,C,C7,AL_Mobile_C7_C_92,0.6149608492851257,0.6023563475120725,AL,0.022632908272297338,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c,0.092128994681099,Mobile,"Mobile, AL",93,C,C7,AL_Mobile_C7_C_93,0.5440478324890137,0.4704715960125359,AL,0.06626312162586125,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005d,0.553040566236043,Mobile,"Mobile, AL",94,C,C7,AL_Mobile_C7_C_94,0.5946869850158691,0.5248051746562266,AL,0.051994536980256745,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e,0.722309052209302,Mobile,"Mobile, AL",95,D,D1,AL_Mobile_D1_D_95,0.6606521606445312,0.5875203670729305,AL,0.050962178704801006,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f,0.263561826797433,Mobile,"Mobile, AL",96,D,D2,AL_Mobile_D2_D_96,0.6149608492851257,0.5635566363015618,AL,0.0910036729452823,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000060,0.263798045032732,Mobile,"Mobile, AL",97,D,D2,AL_Mobile_D2_D_97,0.5647826194763184,0.5042388086557389,AL,0.05058597166958564,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000061,0.657869709448969,Mobile,"Mobile, AL",98,D,D2,AL_Mobile_D2_D_98,0.6149608492851257,0.5481000377655029,AL,0.07827210251897736,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000062,0.04756146165536,Mobile,"Mobile, AL",99,D,D2,AL_Mobile_D2_D_99,0.524230420589447,0.4095110935635037,AL,0.07597231153636522,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000063,0.325517158323728,Mobile,"Mobile, AL",100,D,D3,AL_Mobile_D3_D_100,0.6450956463813782,0.6017861892747096,AL,0.040619722147501265,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000064,1.228176434502212,Mobile,"Mobile, AL",101,D,D4,AL_Mobile_D4_D_101,0.6471869349479675,0.5738312592595874,AL,0.052725631940632775,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000065,2.163997917667156,Mobile,"Mobile, AL",102,D,D5,AL_Mobile_D5_D_102,0.5446652173995972,0.43952866683269476,AL,0.10177262863669873,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000066,0.012760162574213,Mobile,"Mobile, AL",103,D,D6,AL_Mobile_D6_D_103,0.6085565090179443,0.6085565090179443,AL,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000067,0.068829243478251,Mobile,"Mobile, AL",104,D,D6,AL_Mobile_D6_D_104,0.5730000138282776,0.5191913314518474,AL,0.049086978503805674,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000068,0.11134509400782,Mobile,"Mobile, AL",105,D,D6,AL_Mobile_D6_D_105,0.41546088457107544,0.3448201379541195,AL,0.055009634604317056,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000069,0.01424162246962,Mobile,"Mobile, AL",106,D,D6,AL_Mobile_D6_D_106,0.5313434600830078,0.5313434600830078,AL,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a,0.096902509679062,Mobile,"Mobile, AL",107,D,D6,AL_Mobile_D6_D_107,0.34128695726394653,0.3029487456371582,AL,0.026540599558991556,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b,0.229650639901066,Mobile,"Mobile, AL",108,D,D6,AL_Mobile_D6_D_108,0.5848739147186279,0.4057289544788402,AL,0.07378745262620842,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006c,3.419256738933556,Mobile,"Mobile, AL",109,D,D6,AL_Mobile_D6_D_109,0.745708703994751,0.5468153132401978,AL,0.12602880423958499,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006d,0.014496047009543,Mobile,"Mobile, AL",110,B,,AL_Mobile_NA_B_110,0.5942521691322327,0.5839134854514424,AL,0.025947689135209895,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e,0.029675363500461,Mobile,"Mobile, AL",111,B,,AL_Mobile_NA_B_111,0.5758565068244934,0.5701290373352991,AL,0.017857118291319578,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f,0.032191269447381,Mobile,"Mobile, AL",112,B,,AL_Mobile_NA_B_112,0.5818043351173401,0.5689494642051491,AL,0.0243912935256958,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000070,0.060045442220154,Mobile,"Mobile, AL",113,B,,AL_Mobile_NA_B_113,0.5976086854934692,0.5413398440455046,AL,0.03845749547117893,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000071,0.02107321201043,Mobile,"Mobile, AL",114,C,,AL_Mobile_NA_C_114,0.623347818851471,0.5880211344873062,AL,0.022377825695442895,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000072,0.049985544341952,Mobile,"Mobile, AL",115,C,,AL_Mobile_NA_C_115,0.5956304669380188,0.562723392904815,AL,0.02750254457496317,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000073,0.051147690761553,Mobile,"Mobile, AL",116,B,,AL_Mobile_NA_B_116,0.586526095867157,0.4495521292526852,AL,0.08243220415526507,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000074,0.096062403635096,Mobile,"Mobile, AL",117,B,,AL_Mobile_NA_B_117,0.6843826174736023,0.6474162141913952,AL,0.04487535873393929,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000075,2.518288869018655,Montgomery,"Montgomery, AL",118,A,A1,AL_Montgomery_A1_A_118,0.6899999976158142,0.6337897348187345,AL,0.05559099862810855,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000076,0.362888941719413,Montgomery,"Montgomery, AL",119,A,A2,AL_Montgomery_A2_A_119,0.6899999976158142,0.661504995890832,AL,0.019275761430336547,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000077,0.150712964659832,Montgomery,"Montgomery, AL",120,A,A3,AL_Montgomery_A3_A_120,0.6863521933555603,0.6448034771623459,AL,0.02009753393919283,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000078,0.083226033724699,Montgomery,"Montgomery, AL",121,A,A3,AL_Montgomery_A3_A_121,0.6803304553031921,0.6674419914058703,AL,0.008457212578059465,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000079,0.192405296748623,Montgomery,"Montgomery, AL",122,B,B1,AL_Montgomery_B1_B_122,0.6391869783401489,0.5827820881802769,AL,0.07430749997666229,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007a,0.359084071808588,Montgomery,"Montgomery, AL",123,B,B2,AL_Montgomery_B2_B_123,0.6565086841583252,0.590306427594371,AL,0.046558412405576025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007b,1.410963694043979,Montgomery,"Montgomery, AL",124,B,B3,AL_Montgomery_B3_B_124,0.6762391328811646,0.6064782959228044,AL,0.058520266871475476,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007c,1.237614767658509,Montgomery,"Montgomery, AL",125,B,B3,AL_Montgomery_B3_B_125,0.670017421245575,0.6048568147211726,AL,0.059994644289548045,"{""type"":""MultiPoint"",""coordinates"":[]}"
