system:index,GEOID,NAME,max,mean,stdDev,u_ppltE,u_ppltM,u_r_km2,.geo
0000000000000000000c,27118,"Elmira, NY Urbanized Area (2010)",0.6852304339408875,0.5015698640446867,0.07942330616574172,65522.0,768.0,99.21062299296742,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f,51445,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area (2010)",0.8823000192642212,0.3093497139192485,0.12285955982345864,1.2555756E7,4096.0,4556.515150130017,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056,50392,"Little Rock, AR Urbanized Area (2010)",0.8004652261734009,0.5706733793540343,0.11586065195267782,448051.0,2177.0,678.7046304759148,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044,78904,"San Francisco--Oakland, CA Urbanized Area (2010)",0.8590347766876221,0.40305333012235595,0.1804850986167277,3534282.0,2305.0,1374.8418397065025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001a,11350,"Buffalo, NY Urbanized Area (2010)",0.6617782711982727,0.4693638650925693,0.10125301663896774,931687.0,1601.0,998.6073896027817,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e,64945,"Ogden--Layton, UT Urbanized Area (2010)",0.6797521710395813,0.35909075520692907,0.09277053560308048,603931.0,1282.0,565.2032861167916,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000018,72505,"Providence, RI--MA Urbanized Area (2010)",0.8294000029563904,0.5742977879232792,0.12004603562910962,1200262.0,2053.0,1496.2700830674614,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000032,18964,"Columbia, SC Urbanized Area (2010)",0.8261651992797852,0.5978764809558489,0.10890387454722107,595696.0,2569.0,999.5490094205387,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000033,90892,"Virginia Beach, VA Urbanized Area (2010)",0.838699996471405,0.5360510665678648,0.147496870948392,1470179.0,1989.0,1434.4954577419824,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008e,16264,"Chicago, IL--IN Urbanized Area (2010)",0.7142521739006042,0.4506477400823006,0.11149300699670564,8645134.0,3852.0,6429.722982864667,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002,97750,"York, PA Urbanized Area (2010)",0.7577739357948303,0.573398576146364,0.09130597808310525,238783.0,1415.0,343.54252480087223,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008d,32491,"Galveston, TX Urban Cluster (2010)",0.6688571572303772,0.2949598114673028,0.14833446310100837,47024.0,418.0,33.05509692315635,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000048,19099,"Columbus, GA--AL Urbanized Area (2010)",0.8047173619270325,0.6015313606523087,0.10083175505994718,256550.0,1800.0,384.5753878739841,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000075,69076,"Philadelphia, PA--NJ--DE--MD Urbanized Area (2010)",0.7809739112854004,0.5786953997344215,0.11894186028028278,5538049.0,3857.0,5232.555954948727,"{""type"":""MultiPoint"",""coordinates"":[]}"
