"Area","Records","Observed.richness","Richness","Slope","Completeness","Ratio"
"AL_Birmingham_A1_A_1",10,9,76.3681272346926,0.800000000000001,11.7850212200981,1.11111111111111
"AL_Birmingham_A2_A_2",9,7,34.3694687458318,0.666666666666666,20.366913587656,1.28571428571429
"AL_Birmingham_A3_A_3",5,5,NA,NA,NA,1
"AL_Birmingham_B1_B_4",21,19,180.659283353687,0.80952380952381,10.5170349662036,1.10526315789474
"AL_Birmingham_B13_B_8",14,12,72.194349950947,0.714285714285714,16.6217993626281,1.16666666666667
"AL_Birmingham_B14_B_9",393,238,727.632626572698,0.427480916030532,32.7088136661807,1.65126050420168
"AL_Birmingham_B16_B_11",4,4,NA,NA,NA,1
"AL_Birmingham_B2_B_12",10,9,76.3681272346926,0.800000000000001,11.7850212200981,1.11111111111111
"AL_Birmingham_B4_B_14",4,4,NA,NA,NA,1
"AL_Birmingham_B5_B_15",4,3,7.4600625000178,0.5,40.214140296986,1.33333333333333
"AL_Birmingham_C10_C_23",43,26,58.6571993377222,0.302325581395351,44.3253348157717,1.65384615384615
"AL_Birmingham_C11_C_24",16,15,217.34088308962,0.875,6.90160074200802,1.06666666666667
"AL_Birmingham_C12_C_25",78,48,111.238580669842,0.282051282051285,43.1504966271233,1.625
"AL_Birmingham_C13_C_26",4,4,NA,NA,NA,1
"AL_Birmingham_C3_C_36",109,101,1314.90029600045,0.853211009174316,7.68119075698845,1.07920792079208
"AL_Birmingham_C6_C_39",19,11,26.733762338333,0.368421052631579,41.1464718687474,1.72727272727273
"AL_Birmingham_C9_C_42",4,4,NA,NA,NA,1
"AL_Birmingham_D10_D_44",7,7,NA,NA,NA,1
"AL_Birmingham_D17_D_54",2,2,NA,NA,NA,1
"AL_Birmingham_D2_D_58",3,3,NA,NA,NA,1
"AL_Birmingham_D4_D_64",7,7,NA,NA,NA,1
"AL_Birmingham_D5_D_65",5,3,4.8482145482525,0.2,61.8784496878614,1.66666666666667
"AL_Birmingham_D7_D_68",3,3,NA,NA,NA,1
"AL_Birmingham_D8_D_69",4,3,7.4600625000178,0.5,40.214140296986,1.33333333333333
"AL_Mobile_C2_C_87",14,13,162.347513498635,0.857142857142858,8.00751407880929,1.07692307692308
"AL_Mobile_C3_C_88",5,5,NA,NA,NA,1
"AL_Mobile_C6_C_91",2,2,NA,NA,NA,1
"AL_Montgomery_A1_A_118",13,13,NA,NA,NA,1
"AL_Montgomery_C1_C_126",13,9,25.7574261872416,0.461538461538462,34.9413793698765,1.44444444444444
"AL_Montgomery_D1_D_133",4,3,7.4600625000178,0.5,40.214140296986,1.33333333333333
"AL_Montgomery_D7_D_140",4,4,NA,NA,NA,1
"AR_Little Rock_A1_A_141",6,6,NA,NA,NA,1
"AR_Little Rock_A2_A_142",41,33,158.407375466451,0.634146341463413,20.8323633308281,1.24242424242424
"AR_Little Rock_A5_A_145",3,3,NA,NA,NA,1
"AR_Little Rock_B10_B_147",3,3,NA,NA,NA,1
"AR_Little Rock_B3_B_151",47,44,1159.48518275,0.914893617021278,3.79478760527526,1.06818181818182
"AR_Little Rock_B7_B_155",5,5,NA,NA,NA,1
"AR_Little Rock_C1_C_158",4,4,NA,NA,NA,1
"AR_Little Rock_C2_C_160",4,3,7.4600625000178,0.5,40.214140296986,1.33333333333333
"AR_Little Rock_C6_C_164",29,22,78.7288143223671,0.517241379310345,27.944025563395,1.31818181818182
"AR_Little Rock_D3_D_170",17,17,NA,NA,NA,1
"AZ_Phoenix_B2_B_183",2,1,NA,NA,NA,2
"AZ_Phoenix_B4_B_185",2,2,NA,NA,NA,1
"AZ_Phoenix_B5_B_186",2,2,NA,NA,NA,1
"AZ_Phoenix_B8_B_189",4,4,NA,NA,NA,1
"AZ_Phoenix_C2_C_191",4,4,NA,NA,NA,1
"CA_Fresno_A1_A_202",2,2,NA,NA,NA,1
"CA_Fresno_B2_B_205",6,5,22.4127530476193,0.666666666666667,22.308727488215,1.2
"CA_Fresno_B5_B_211",2,2,NA,NA,NA,1
"CA_Fresno_C2_C_213",4,4,NA,NA,NA,1
"CA_Fresno_C3_C_214",4,4,NA,NA,NA,1
"CA_Fresno_C4_C_215",2,2,NA,NA,NA,1
"CA_Fresno_C4_C_216",26,25,612.322800439105,0.923076923076923,4.08281383317299,1.04
"CA_Fresno_D4_D_228",3,2,NA,NA,NA,1.5
"CA_Fresno_D8_D_232",2,1,NA,NA,NA,2
"CA_Los Angeles_A1_A_233",65,41,157.867783632865,0.507692307692309,25.9711000284574,1.58536585365854
"CA_Los Angeles_A10_A_234",31,22,94.7487452984824,0.58064516129032,23.2193048369078,1.40909090909091
"CA_Los Angeles_A11_A_235",59,40,123.89271898171,0.474576271186436,32.2859973764116,1.475
"CA_Los Angeles_A12_A_236",142,52,115.94195795674,0.232394366197184,44.8500274761638,2.73076923076923
"CA_Los Angeles_A13_A_237",71,37,99.147151331971,0.366197183098592,37.3182683545936,1.91891891891892
"CA_Los Angeles_A14_A_239",14,12,72.194349950947,0.714285714285714,16.6217993626281,1.16666666666667
"CA_Los Angeles_A15_A_240",25,22,198.051798215894,0.800000000000001,11.1082051252158,1.13636363636364
"CA_Los Angeles_A16_A_241",21,14,38.0801686591186,0.428571428571429,36.7645430494899,1.5
"CA_Los Angeles_A17_A_243",4,4,NA,NA,NA,1
"CA_Los Angeles_A18_A_244",22,16,65.5046044631979,0.59090909090909,24.4257638544924,1.375
"CA_Los Angeles_A2_A_246",18,13,46.0334441387686,0.555555555555555,28.2403375268018,1.38461538461538
"CA_Los Angeles_A21_A_248",78,37,111.566805603906,0.346153846153847,33.1639861872183,2.10810810810811
"CA_Los Angeles_A23_A_250",2,2,NA,NA,NA,1
"CA_Los Angeles_A25_A_252",6,6,NA,NA,NA,1
"CA_Los Angeles_A26_A_253",10,7,21.080516841483,0.5,33.2060169712023,1.42857142857143
"CA_Los Angeles_A27_A_254",12,11,115.356179270274,0.833333333333334,9.53568336744885,1.09090909090909
"CA_Los Angeles_A28_A_255",5,5,NA,NA,NA,1
"CA_Los Angeles_A29_A_256",75,50,154.242395364822,0.466666666666669,32.4165090160442,1.5
"CA_Los Angeles_A3_A_257",37,29,130.883513123722,0.621621621621621,22.1571069631871,1.27586206896552
"CA_Los Angeles_A30_A_258",59,45,224.030567006452,0.644067796610166,20.0865447074032,1.31111111111111
"CA_Los Angeles_A31_A_259",29,25,163.277714216477,0.72413793103448,15.311336344931,1.16
"CA_Los Angeles_A32_A_260",12,9,29.0636214220099,0.5,30.9665470428413,1.33333333333333
"CA_Los Angeles_A33_A_261",6,5,22.4127530476193,0.666666666666667,22.308727488215,1.2
"CA_Los Angeles_A34_A_262",14,12,72.194349950947,0.714285714285714,16.6217993626281,1.16666666666667
"CA_Los Angeles_A35_A_263",37,31,264.529667052559,0.756756756756754,11.7189124174267,1.19354838709677
"CA_Los Angeles_A37_A_265",36,27,110.875903084792,0.583333333333332,24.3515491182532,1.33333333333333
"CA_Los Angeles_A38_A_266",2,2,NA,NA,NA,1
"CA_Los Angeles_A38_A_267",16,13,107.087977078941,0.75,12.1395513806531,1.23076923076923
"CA_Los Angeles_A39_A_268",8,8,NA,NA,NA,1
"CA_Los Angeles_A4_A_269",62,39,147.021900200754,0.5,26.5266602776502,1.58974358974359
"CA_Los Angeles_A40_A_270",14,11,50.6383837387647,0.642857142857142,21.722652240931,1.27272727272727
"CA_Los Angeles_A41_A_271",36,24,69.2872641705698,0.444444444444443,34.6384004149989,1.5
"CA_Los Angeles_A42_A_272",17,14,68.1793029103911,0.647058823529411,20.5340908492426,1.21428571428571
"CA_Los Angeles_A43_A_273",66,33,69.5348953238895,0.272727272727273,47.4581860608087,2
"CA_Los Angeles_A46_A_274",21,16,68.5499376785101,0.61904761904762,23.3406484992559,1.3125
"CA_Los Angeles_A47_A_275",17,14,68.1793029103911,0.647058823529411,20.5340908492426,1.21428571428571
"CA_Los Angeles_A48_A_276",13,13,NA,NA,NA,1
"CA_Los Angeles_A49_A_277",3,2,NA,NA,NA,1.5
"CA_Los Angeles_A5_A_278",8,7,45.3854722980917,0.75,15.4234376014069,1.14285714285714
"CA_Los Angeles_A50_A_279",2,2,NA,NA,NA,1
"CA_Los Angeles_A51_A_280",6,5,22.4127530476193,0.666666666666667,22.308727488215,1.2
"CA_Los Angeles_A52_A_281",9,8,59.8759170331237,0.777777777777778,13.3609644685264,1.125
"CA_Los Angeles_A53_A_282",8,8,NA,NA,NA,1
"CA_Los Angeles_A54_A_283",19,15,87.6680084187125,0.684210526315789,17.1100042884039,1.26666666666667
"CA_Los Angeles_A55_A_284",6,6,NA,NA,NA,1
"CA_Los Angeles_A56_A_285",35,32,416.108831353698,0.857142857142858,7.69029580456069,1.09375
"CA_Los Angeles_A58_A_286",5,5,NA,NA,NA,1
"CA_Los Angeles_A59_A_287",181,67,127.698006830816,0.209944751381215,52.4675377970203,2.70149253731343
"CA_Los Angeles_A6_A_288",65,48,271.30036232798,0.61538461538462,17.6925675985541,1.35416666666667
"CA_Los Angeles_A60_A_289",32,15,32.2864350915732,0.25,46.4591397515889,2.13333333333333
"CA_Los Angeles_A7_A_290",51,43,311.439193399826,0.745098039215691,13.8068685352638,1.18604651162791
"CA_Los Angeles_A8_A_291",21,19,180.659283353687,0.80952380952381,10.5170349662036,1.10526315789474
"CA_Los Angeles_A9_A_292",110,64,167.935625021908,0.372727272727268,38.109841191618,1.71875
"CA_Los Angeles_B1_B_293",5,4,13.9329184151309,0.6,28.7089888910572,1.25
"CA_Los Angeles_B10_B_294",20,16,77.351652443773,0.65,20.6847552631541,1.25
"CA_Los Angeles_B100_B_295",7,7,NA,NA,NA,1
"CA_Los Angeles_B101_B_296",69,51,241.389949265994,0.594202898550719,21.1276402166197,1.35294117647059
"CA_Los Angeles_B103_B_298",4,4,NA,NA,NA,1
"CA_Los Angeles_B105_B_300",6,5,22.4127530476193,0.666666666666667,22.308727488215,1.2
"CA_Los Angeles_B106_B_301",7,7,NA,NA,NA,1
"CA_Los Angeles_B107_B_302",2,2,NA,NA,NA,1
"CA_Los Angeles_B108_B_303",2,2,NA,NA,NA,1
"CA_Los Angeles_B109_B_304",3,3,NA,NA,NA,1
"CA_Los Angeles_B11_B_305",18,13,41.944323762058,0.5,30.993466657721,1.38461538461538
"CA_Los Angeles_B110_B_306",8,8,NA,NA,NA,1
"CA_Los Angeles_B111_B_307",30,18,78.2223496941292,0.5,23.0113261368201,1.66666666666667
"CA_Los Angeles_B112_B_308",5,5,NA,NA,NA,1
"CA_Los Angeles_B115_B_311",5,5,NA,NA,NA,1
"CA_Los Angeles_B116_B_312",4,4,NA,NA,NA,1
"CA_Los Angeles_B117_B_313",65,35,96.5994730139177,0.399999999999999,36.2320817163851,1.85714285714286
